"_id","收费门架编号","门架名称","门架类型","门架种类","门架标志","省界入/出口标识","收费单元编码组合","车道数","纬度","经度","桩号","使用状态","起始日期","终止日期","门架HEX字符串","反向门架HEX字符串"
"ObjectId(""61f35b8b1642df6c4cd1d209"")","G001837016001920010","南黄虚-南黄收费门架","路段收费门架","虚拟门架",null,null,"G001837016001920","2|1",36.9689686311542,121.793948058421,"K50+000","在用","2100-01-01","2999-12-31","3D0417","3C0418"
"ObjectId(""61f35b8b1642df6c4cd1d20a"")","G001837016002010010","乳山东-乳山东虚收费门架","路段收费门架","虚拟门架",null,null,"G001837016002010","2|1",36.9108902862997,121.59272139017,"K74+400","在用","2100-01-01","2999-12-31","3C4308","3D4307"
"ObjectId(""61f35b8b1642df6c4cd1d20b"")","G001837016002020010","乳山东虚-乳山东收费门架","路段收费门架","虚拟门架",null,null,"G001837016002020","2|1",36.9107723263508,121.592721604955,"K74+400","在用","2100-01-01","2999-12-31","3D4307","3C4308"
"ObjectId(""61f35b8b1642df6c4cd1d20c"")","G002037001000210010","青岛-王演庄枢纽门架","路段收费门架","实体门架",0,null,"G002037001000210","4|1",36.39909,120.270819,"K37+530","在用","2100-01-01","2999-12-31","3C1201","3D120A"
"ObjectId(""61f35b8b1642df6c4cd1d20d"")","G002037001000310020","王演庄枢纽-蓝村门架","路段收费门架","实体门架",0,null,"G002037001000310","4|1",36.407908,120.224241,"K41+820","在用","2100-01-01","2999-12-31","3C1202","3D1209"
"ObjectId(""61f35b8b1642df6c4cd1d20e"")","G002037001000410030","蓝村-机场北枢纽门架","路段收费门架","实体门架",0,null,"G002037001000410","4|1",36.420495,120.151754,"K48+670","在用","2100-01-01","2999-12-31","3C1203","3D1211"
"ObjectId(""61f35b8b1642df6c4cd1d20f"")","G002037001000510050","马店枢纽-胶州门架","路段收费门架","实体门架",0,null,"G002037001000510","4|1",36.406298,120.013484,"K61+150","在用","2100-01-01","2999-12-31","3C1205","3D1206"
"ObjectId(""61f35b8b1642df6c4cd1d210"")","G002037001000620060","胶州-马店枢纽门架","路段收费门架","实体门架",0,null,"G002037001000620","4|1",36.406163,120.012997,"K61+180","在用","2100-01-01","2999-12-31","3D1206","3C1205"
"ObjectId(""61f35b8b1642df6c4cd1d211"")","G002037001000720070","马店枢纽-机场北枢纽门架","路段收费门架","实体门架",0,null,"G002037001000720","4|1",36.413518,120.073013,"K55+680","在用","2100-01-01","2999-12-31","3D1207","3C1212"
"ObjectId(""61f35b8b1642df6c4cd1d212"")","G002037001000820090","蓝村-王演庄枢纽门架","路段收费门架","实体门架",0,null,"G002037001000820","4|1",36.408169,120.222615,"K41+920","在用","2100-01-01","2999-12-31","3D1209","3C1202"
"ObjectId(""61f35b8b1642df6c4cd1d213"")","G002037001000920100","王演庄枢纽-青岛门架","路段收费门架","实体门架",0,null,"G002037001000920","4|1",36.399217,120.270234,"K37+550","在用","2100-01-01","2999-12-31","3D120A","3C1201"
"ObjectId(""61f35b8b1642df6c4cd1d214"")","G002037001001110040","机场北枢纽-马店枢纽门架","路段收费门架","实体门架",0,null,"G002037001001110","4|1",36.41363742,120.0735535,"K55+650","在用","2100-01-01","2999-12-31","3C1212","3D1207"
"ObjectId(""61f35b8b1642df6c4cd1d215"")","G002037001001220080","机场北枢纽-蓝村门架","路段收费门架","实体门架",0,null,"G002037001001220","4|1",36.420295,120.150923,"K48+700","在用","2100-01-01","2999-12-31","3D1211","3C1203"
"ObjectId(""61f35b8b1642df6c4cd1d216"")","G002037001001310010","胶州-胶州虚收费门架","路段收费门架","虚拟门架",null,null,"G002037001001310","2|1",36.406614092103,119.989137635581,"K61+180","在用","2100-01-01","2999-12-31","3C1218","3D1217"
"ObjectId(""61f35b8b1642df6c4cd1d217"")","G002037001001320010","胶州虚-胶州收费门架","路段收费门架","虚拟门架",null,null,"G002037001001320","2|1",36.406310287999,119.988998180073,"K61+180","在用","2100-01-01","2999-12-31","3D1217","3C1218"
"ObjectId(""61f35b8b1642df6c4cd1d218"")","G002037001001410010","蓝村-蓝村虚收费门架","路段收费门架","虚拟门架",null,null,"G002037001001410","2|1",36.4232274666394,120.176131684021,"K48+670","在用","2100-01-01","2999-12-31","3C121A","3D1219"
"ObjectId(""61f35b8c1642df6c4cd1d219"")","G002037001001420010","蓝村虚-蓝村收费门架","路段收费门架","虚拟门架",null,null,"G002037001001420","2|1",36.4233462999024,120.176176499964,"K48+670","在用","2100-01-01","2999-12-31","3D1219","3C121A"
"ObjectId(""61f35b8c1642df6c4cd1d21a"")","G002037001001510010","青岛-青岛虚收费门架","路段收费门架","虚拟门架",null,null,"G002037001001510","2|1",36.3890887223879,120.282910027301,"K37+530","在用","2100-01-01","2999-12-31","3C121C","3D121B"
"ObjectId(""61f35b8c1642df6c4cd1d21b"")","G002037001001520010","青岛虚-青岛收费门架","路段收费门架","虚拟门架",null,null,"G002037001001520","2|1",36.3887864342938,120.282471120401,"K37+530","在用","2100-01-01","2999-12-31","3D121B","3C121C"
"ObjectId(""61f35b8c1642df6c4cd1d21c"")","G002037002000110010","胶州-高密门架","路段收费门架","实体门架",0,null,"G002037002000110","4|1",36.41324331,119.96246171,"K65+870","在用","2100-01-01","2999-12-31","3C120B","3D1210"
"ObjectId(""61f35b8c1642df6c4cd1d21d"")","G002037002000210020","高密-高密西门架","路段收费门架","实体门架",0,null,"G002037002000210","4|1",36.470276,119.765397,"K84+870","在用","2100-01-01","2999-12-31","3C120C","3D120F"
"ObjectId(""61f35b8c1642df6c4cd1d21e"")","G002037002000310030","高密西-饮马门架","路段收费门架","实体门架",0,null,"G002037002000310","4|1",36.52771407,119.63728495,"K98+170","在用","2100-01-01","2999-12-31","3C120D","3D120E"
"ObjectId(""61f35b8c1642df6c4cd1d21f"")","G002037002000420040","饮马-高密西门架","路段收费门架","实体门架",0,null,"G002037002000420","4|1",36.52776848,119.63651824,"K98+200","在用","2100-01-01","2999-12-31","3D120E","3C120D"
"ObjectId(""61f35b8c1642df6c4cd1d220"")","G002037002000520050","高密西-高密门架","路段收费门架","实体门架",0,null,"G002037002000520","4|1",36.470288,119.765001,"K84+900","在用","2100-01-01","2999-12-31","3D120F","3C120C"
"ObjectId(""61f35b8c1642df6c4cd1d221"")","G002037002000620060","高密-胶州门架","路段收费门架","实体门架",0,null,"G002037002000620","4|1",36.41316987,119.96176463,"K65+900","在用","2100-01-01","2999-12-31","3D1210","3C120B"
"ObjectId(""61f35b8c1642df6c4cd1d222"")","G002037002000710010","饮马-饮马虚收费门架","路段收费门架","虚拟门架",null,null,"G002037002000710","2|1",36.6316983990066,119.471366060964,"K120+110","在用","2100-01-01","2999-12-31","3C101C","3D101B"
"ObjectId(""61f35b8c1642df6c4cd1d223"")","G002037002000720010","饮马虚-饮马收费门架","路段收费门架","虚拟门架",null,null,"G002037002000720","2|1",36.6315748282308,119.471014346937,"K120+110","在用","2100-01-01","2999-12-31","3D101B","3C101C"
"ObjectId(""61f35b8c1642df6c4cd1d224"")","G002037002000810010","高密-高密虚收费门架","路段收费门架","虚拟门架",null,null,"G002037002000810","2|1",36.466476288466,119.787420553954,"K84+870","在用","2100-01-01","2999-12-31","3C1214","3D1213"
"ObjectId(""61f35b8c1642df6c4cd1d225"")","G002037002000820010","高密虚-高密收费门架","路段收费门架","虚拟门架",null,null,"G002037002000820","2|1",36.4665370932345,119.787544011735,"K84+870","在用","2100-01-01","2999-12-31","3D1213","3C1214"
"ObjectId(""61f35b8c1642df6c4cd1d226"")","G002037002000910010","高密西-高密西虚收费门架","路段收费门架","虚拟门架",null,null,"G002037002000910","2|1",36.5194906044708,119.657802385076,"K98+170","在用","2100-01-01","2999-12-31","3C1216","3D1215"
"ObjectId(""61f35b8c1642df6c4cd1d227"")","G002037002000920010","高密西虚-高密西收费门架","路段收费门架","虚拟门架",null,null,"G002037002000920","2|1",36.5194998344176,119.657897848483,"K98+170","在用","2100-01-01","2999-12-31","3D1215","3C1216"
"ObjectId(""61f35b8c1642df6c4cd1d228"")","G002037003000110010","饮马-涌泉枢纽门架","路段收费门架","实体门架",0,null,"G002037003000110","4|1",36.64842386,119.44715726,"K120+110","在用","2100-01-01","2999-12-31","3C1001","3D100C"
"ObjectId(""61f35b8d1642df6c4cd1d229"")","G002037003000210020","涌泉枢纽-潍坊东门架","路段收费门架","实体门架",0,null,"G002037003000210","4|1",36.711014,119.257926,"K139+200","备用","2100-01-01","2999-12-31","3C1002","3D100B"
"ObjectId(""61f35b8d1642df6c4cd1d22a"")","G002037003000310030","潍坊东-潍坊门架","路段收费门架","实体门架",0,null,"G002037003000310","4|1",36.745129,119.172054,"K147+900","在用","2100-01-01","2999-12-31","3C1003","3D100A"
"ObjectId(""61f35b8d1642df6c4cd1d22b"")","G002037003000410040","潍坊-潍坊西门架","路段收费门架","实体门架",0,null,"G002037003000410","4|1",36.75036028,119.04648239,"K159+220","在用","2100-01-01","2999-12-31","3C1004","3D1009"
"ObjectId(""61f35b8d1642df6c4cd1d22c"")","G002037003000510050","潍坊西-于河枢纽门架","路段收费门架","实体门架",0,null,"G002037003000510","4|1",36.749917,118.990667,"K164+230","在用","2100-01-01","2999-12-31","3C1005","3D1008"
"ObjectId(""61f35b8d1642df6c4cd1d22d"")","G002037003000610060","于河枢纽-昌乐门架","路段收费门架","实体门架",0,null,"G002037003000610","4|1",36.754779,118.870468,"K175+000","在用","2100-01-01","2999-12-31","3C1006","3D1007"
"ObjectId(""61f35b8d1642df6c4cd1d22e"")","G002037003000720070","昌乐-于河枢纽门架","路段收费门架","实体门架",0,null,"G002037003000720","4|1",36.754739,118.869761,"K175+050","在用","2100-01-01","2999-12-31","3D1007","3C1006"
"ObjectId(""61f35b8d1642df6c4cd1d22f"")","G002037003000820080","于河枢纽-潍坊西门架","路段收费门架","实体门架",0,null,"G002037003000820","4|1",36.749918,118.988962,"K164+330","在用","2100-01-01","2999-12-31","3D1008","3C1005"
"ObjectId(""61f35b8d1642df6c4cd1d230"")","G002037003000920090","潍坊西-潍坊门架","路段收费门架","实体门架",0,null,"G002037003000920","4|1",36.7500529,119.04319954,"K159+480","在用","2100-01-01","2999-12-31","3D1009","3C1004"
"ObjectId(""61f35b8d1642df6c4cd1d231"")","G002037003001020100","潍坊-潍坊东门架","路段收费门架","实体门架",0,null,"G002037003001020","4|1",36.745141,119.171561,"K147+930","在用","2100-01-01","2999-12-31","3D100A","3C1003"
"ObjectId(""61f35b8d1642df6c4cd1d232"")","G002037003001120110","潍坊东-涌泉枢纽门架","路段收费门架","实体门架",0,null,"G002037003001120","4|1",36.711007,119.257259,"K139+230","备用","2100-01-01","2999-12-31","3D100B","3C1002"
"ObjectId(""61f35b8d1642df6c4cd1d233"")","G002037003001220120","涌泉枢纽-饮马门架","路段收费门架","实体门架",0,null,"G002037003001220","4|1",36.64858329,119.44673488,"K120+140","在用","2100-01-01","2999-12-31","3D100C","3C1001"
"ObjectId(""61f35b8d1642df6c4cd1d234"")","G002037003001310010","昌乐-昌乐虚收费门架","路段收费门架","虚拟门架",null,null,"G002037003001310","2|1",36.7570691884675,118.854207701738,"K180+090","在用","2100-01-01","2999-12-31","3C1025","3D1024"
"ObjectId(""61f35b8d1642df6c4cd1d235"")","G002037003001320010","昌乐虚-昌乐收费门架","路段收费门架","虚拟门架",null,null,"G002037003001320","2|1",36.7572170147992,118.854286841761,"K180+090","在用","2100-01-01","2999-12-31","3D1024","3C1025"
"ObjectId(""61f35b8d1642df6c4cd1d236"")","G002037003001410010","潍坊西-潍坊西虚收费门架","路段收费门架","虚拟门架",null,null,"G002037003001410","2|1",36.7474260186799,119.034431236717,"K164+230","在用","2100-01-01","2999-12-31","3C1027","3D1026"
"ObjectId(""61f35b8d1642df6c4cd1d237"")","G002037003001420010","潍坊西虚-潍坊西收费门架","路段收费门架","虚拟门架",null,null,"G002037003001420","2|1",36.7471794643589,119.034366815893,"K164+230","在用","2100-01-01","2999-12-31","3D1026","3C1027"
"ObjectId(""61f35b8d1642df6c4cd1d238"")","G002037003001510010","潍坊-潍坊虚收费门架","路段收费门架","虚拟门架",null,null,"G002037003001510","2|1",36.7493133860728,119.162953738615,"K147+930","在用","2100-01-01","2999-12-31","3C1018","3D101D"
"ObjectId(""61f35b8d1642df6c4cd1d239"")","G002037003001520010","潍坊虚-潍坊收费门架","路段收费门架","虚拟门架",null,null,"G002037003001520","2|1",36.7491572542467,119.162863407829,"K147+930","在用","2100-01-01","2999-12-31","3D101D","3C1018"
"ObjectId(""61f35b8d1642df6c4cd1d23a"")","G002037003001610010","潍坊东-潍坊东虚收费门架","路段收费门架","虚拟门架",null,null,"G002037003001610","2|1",36.7154413083695,119.245764160787,"K147+900","在用","2100-01-01","2999-12-31","3C101A","3D1019"
"ObjectId(""61f35b8d1642df6c4cd1d23b"")","G002037003001620010","潍坊东虚-潍坊东收费门架","路段收费门架","虚拟门架",null,null,"G002037003001620","2|1",36.7152002357795,119.245708541172,"K147+900","在用","2100-01-01","2999-12-31","3D1019","3C101A"
"ObjectId(""61f35b8e1642df6c4cd1d23c"")","G002037004000110010","昌乐-寿光门架","路段收费门架","实体门架",0,null,"G002037004000110","4|1",36.757178,118.813307,"K180+110","在用","2100-01-01","2999-12-31","3C100D","3D1016"
"ObjectId(""61f35b8e1642df6c4cd1d23d"")","G002037004000210020","寿光-青州东门架","路段收费门架","实体门架",0,null,"G002037004000210","4|1",36.762433,118.703195,"K190+110","在用","2100-01-01","2999-12-31","3C100E","3D1017"
"ObjectId(""61f35b8e1642df6c4cd1d23e"")","G002037004000310030","青州东-于家枢纽门架","路段收费门架","实体门架",0,null,"G002037004000310","4|1",36.796831,118.591498,"K200+890","在用","2100-01-01","2999-12-31","3C100F","3D1014"
"ObjectId(""61f35b8e1642df6c4cd1d23f"")","G002037004000410040","于家枢纽-青州西门架","路段收费门架","实体门架",0,null,"G002037004000410","4|1",36.803947,118.533225,"K206+180","在用","2100-01-01","2999-12-31","3C1010","3D1013"
"ObjectId(""61f35b8e1642df6c4cd1d240"")","G002037004000510050","青州西-临淄东门架","路段收费门架","实体门架",0,null,"G002037004000510|G002037004000610","4|1",36.819142,118.486597,"K210+680","在用","2100-01-01","2999-12-31","3C1011","3D1012"
"ObjectId(""61f35b8e1642df6c4cd1d241"")","G002037004000820080","临淄东-青州西门架","路段收费门架","实体门架",0,null,"G002037004000720|G002037004000820","4|1",36.819121,118.485739,"K210+710","在用","2100-01-01","2999-12-31","3D1012","3C1011"
"ObjectId(""61f35b8e1642df6c4cd1d242"")","G002037004000920090","青州西-于家枢纽门架","路段收费门架","实体门架",0,null,"G002037004000920","4|1",36.804004,118.532367,"K206+210","在用","2100-01-01","2999-12-31","3D1013","3C1010"
"ObjectId(""61f35b8e1642df6c4cd1d243"")","G002037004001020100","于家枢纽-青州东门架","路段收费门架","实体门架",0,null,"G002037004001020","4|1",36.796923,118.590602,"K200+935","在用","2100-01-01","2999-12-31","3D1014","3C100F"
"ObjectId(""61f35b8e1642df6c4cd1d244"")","G002037004001120110","青州东-寿光门架","路段收费门架","实体门架",0,null,"G002037004001120","4|1",36.762639,118.702256,"K190+150","在用","2100-01-01","2999-12-31","3D1017","3C100E"
"ObjectId(""61f35b8e1642df6c4cd1d245"")","G002037004001220120","寿光-昌乐门架","路段收费门架","实体门架",0,null,"G002037004001220","4|1",36.757099,118.812787,"K180+120","在用","2100-01-01","2999-12-31","3D1016","3C100D"
"ObjectId(""61f35b8e1642df6c4cd1d246"")","G002037004001310010","青州西-青州西虚收费门架","路段收费门架","虚拟门架",null,null,"G002037004001310","2|1",36.8136032626039,118.50044887457,"K206+210","在用","2100-01-01","2999-12-31","3C101F","3D101E"
"ObjectId(""61f35b8e1642df6c4cd1d247"")","G002037004001320010","青州西虚-青州西收费门架","路段收费门架","虚拟门架",null,null,"G002037004001320","2|1",36.8137496497603,118.500434760785,"K206+210","在用","2100-01-01","2999-12-31","3D101E","3C101F"
"ObjectId(""61f35b8e1642df6c4cd1d248"")","G002037004001410010","青州东-青州东虚收费门架","路段收费门架","虚拟门架",null,null,"G002037004001410","2|1",36.7868593175737,118.620497222991,"K200+905","在用","2100-01-01","2999-12-31","3C1021","3D1020"
"ObjectId(""61f35b8e1642df6c4cd1d249"")","G002037004001420010","青州东虚-青州东收费门架","路段收费门架","虚拟门架",null,null,"G002037004001420","2|1",36.7868191770872,118.620584508814,"K200+905","在用","2100-01-01","2999-12-31","3D1020","3C1021"
"ObjectId(""61f35b8e1642df6c4cd1d24a"")","G002037004001510010","寿光-寿光虚收费门架","路段收费门架","虚拟门架",null,null,"G002037004001510","2|1",36.7631399173652,118.728574632737,"K190+085","在用","2100-01-01","2999-12-31","3C1023","3D1022"
"ObjectId(""61f35b8e1642df6c4cd1d24b"")","G002037004001520010","寿光虚-寿光收费门架","路段收费门架","虚拟门架",null,null,"G002037004001520","2|1",36.7630554371517,118.728748924422,"K190+085","在用","2100-01-01","2999-12-31","3D1022","3C1023"
